url,follower,username
https://www.instagram.com/blickartmaterials/,204800,blickartmaterials
https://www.instagram.com/winehousela/,3788,winehousela
https://www.instagram.com/mujiuk/,38300,mujiuk
https://www.instagram.com/americancancersociety/,137300,americancancersociety
https://www.instagram.com/selectfashion/,66800,selectfashion
https://www.instagram.com/theshadestore/,70800,theshadestore
https://www.instagram.com/teg_intl/,4138,teg_intl
https://www.instagram.com/sherwinwilliams/,283900,sherwinwilliams
https://www.instagram.com/cesttoiusa/,1444,cesttoiusa
https://www.instagram.com/offpriceshow/,2124,offpriceshow
https://www.instagram.com/guitarcenter/,1400000,guitarcenter
https://www.instagram.com/insheepsclothinghifi/,9396,insheepsclothinghifi
https://www.instagram.com/pacsun/,2500000,pacsun
https://www.instagram.com/oraindustries1/,4377,oraindustries1
https://www.instagram.com/thelibrarystore/,3901,thelibrarystore
https://www.instagram.com/lacountystore/,19200,lacountystore
https://www.instagram.com/moodfabrics/,296000,moodfabrics
https://www.instagram.com/shopplanetblue/,443800,shopplanetblue
https://www.instagram.com/switchboutique/,50100,switchboutique
https://www.instagram.com/giantrobotstore/,18900,giantrobotstore
https://www.instagram.com/johnnywas/,100600,johnnywas
https://www.instagram.com/flightclub/,2700000,flightclub
https://www.instagram.com/99centsonly/,153900,99centsonly
https://www.instagram.com/eileenfisherny/,100000,eileenfisherny
https://www.instagram.com/shop_nonna/,10100,shop_nonna
https://www.instagram.com/2ndstreetusa/,9826,2ndstreetusa
https://www.instagram.com/milkboutique/,10800,milkboutique
https://www.instagram.com/uscbookstore/,8657,uscbookstore
https://www.instagram.com/salvationarmyus/,52700,salvationarmyus
https://www.instagram.com/lostandfoundshop_la/,8657,lostandfoundshop_la
https://www.instagram.com/danielpatrick_/,163400,danielpatrick_
https://www.instagram.com/finishline/,965000,finishline
https://www.instagram.com/kigurumishop/,11400,kigurumishop
https://www.instagram.com/express/,1000000,express
https://www.instagram.com/baronhats/,2804,baronhats
https://www.instagram.com/undefeated_uactp/,5812,undefeated_uactp
https://www.instagram.com/bonobos/,145000,bonobos
https://www.instagram.com/buffaloexchange/,101800,buffaloexchange
https://www.instagram.com/uniqlousa/,349800,uniqlousa
https://www.instagram.com/goodwillsocal/,20100,goodwillsocal
https://www.instagram.com/svdpla/,8042,svdpla
https://www.instagram.com/kutula/,11800,kutula
https://www.instagram.com/caprobothq/,337,caprobothq
https://www.instagram.com/shopwss/,82100,shopwss
https://www.instagram.com/reformation/,1600000,reformation
https://www.instagram.com/dress_a_med/,1004,dress_a_med
https://www.instagram.com/vivienneatelier/,94300,vivienneatelier
https://www.instagram.com/lacausaclothing/,57700,lacausaclothing
https://www.instagram.com/perfumes.la/,209,perfumes.la
https://www.instagram.com/rsvpgallery/,361600,rsvpgallery
https://www.instagram.com/stuzoclothing/,45200,stuzoclothing
https://www.instagram.com/shopnicekicks/,117900,shopnicekicks
https://www.instagram.com/bleuclothing/,6216,bleuclothing
https://www.instagram.com/unionlosangeles/,276400,unionlosangeles
https://www.instagram.com/altruapparel/,10300,altruapparel
https://www.instagram.com/zara/,41300000,zara
https://www.instagram.com/fashionfantasia.official/,37,fashionfantasia.official
https://www.instagram.com/viamimifashion/,1748,viamimifashion
https://www.instagram.com/shopyolk/,6039,shopyolk
https://www.instagram.com/finaltouchapparel/,2107,finaltouchapparel
https://www.instagram.com/xl3vintageclothing/,292,xl3vintageclothing
https://www.instagram.com/m2bymorvati/,850,m2bymorvati
https://www.instagram.com/shoptiques/,35500,shoptiques
https://www.instagram.com/monkeypantsla/,1636,monkeypantsla
https://www.instagram.com/draclothing/,17700,draclothing
https://www.instagram.com/fallasstores/,3567,fallasstores
https://www.instagram.com/lushclothing/,71300,lushclothing
https://www.instagram.com/laapparelstore/,6695,laapparelstore
https://www.instagram.com/pocketsquareclothing/,23900,pocketsquareclothing
https://www.instagram.com/ficklewish/,16400,ficklewish
https://www.instagram.com/shophobnob/,32800,shophobnob
https://www.instagram.com/bowls/,7859,bowls
https://www.instagram.com/apolis/,107500,apolis
https://www.instagram.com/monobclothing/,8484,monobclothing
https://www.instagram.com/japangeles/,21500,japangeles
https://www.instagram.com/macys/,1900000,macys
https://www.instagram.com/rei/,2300000,rei
https://www.instagram.com/oldnavy/,2400000,oldnavy
https://www.instagram.com/bananarepublic/,1500000,bananarepublic
https://www.instagram.com/bbqgaloreusa/,2876,bbqgaloreusa
https://www.instagram.com/newchefinc/,2475,newchefinc
https://www.instagram.com/bellaberryusa/,420,bellaberryusa
https://www.instagram.com/dunnedwards/,19500,dunnedwards
https://www.instagram.com/mybobs/,43900,mybobs
https://www.instagram.com/calibercollision/,3258,calibercollision
https://www.instagram.com/leftyproductionco/,6586,leftyproductionco
https://www.instagram.com/artlewinbespokesuits/,50600,artlewinbespokesuits
https://www.instagram.com/elwoodclothing/,95600,elwoodclothing
https://www.instagram.com/indie_source/,16300,indie_source
https://www.instagram.com/bommestudio/,12600,bommestudio
https://www.instagram.com/apparelnews/,4298,apparelnews
https://www.instagram.com/jbclothiers/,9703,jbclothiers
https://www.instagram.com/tutufashion/,109,tutufashion
https://www.instagram.com/smcfashioninc/,1479,smcfashioninc
https://www.instagram.com/theory__/,363700,theory__
https://www.instagram.com/thecontainerstore/,1000000,thecontainerstore
https://www.instagram.com/gap/,3000000,gap
https://www.instagram.com/cosstores/,2100000,cosstores
https://www.instagram.com/immediateapparel/,1015,immediateapparel
